sentiment,tweets
-1,eğitim sistemimizdeki fırsat eşitliği normal zamanda tartışmaya açıkken pandemi birlikte yerle yeksan olmuş durumdaöğrencileri psikoza sokmaya hakkınız seslerine kulak vermek zorundasınız öğrencilerölmekistemiyor
-1,pandemi döneminde eleştirilecek görüntü olabilir kapalı alanlarda iktidar partisinin lebaleb dolu kongrelerinden sonra açık havada piknik yapan vatandaşları gayet makul karşılıyorum
-1,son bence vitaminditüm bakanlarsaray çevresi güçlü akp liler bence erken pfizer aşısı
1,hocam tamam güzel vallahi olacağız parasını vereyim fazlasınıda vereyim 10 kişilik vereyim sıra gelmiyor aşılar yahu yakalanıp hakka yürüyeceğiz vallaha chp ilgim aşı istiyorum
-1,aşınerede 1-biontech 800 aşı -sinovac aşıları anda 50 gelecekti ortada 3- aşılarla ön protokol sözleşmesi imzalandı 4- aşı pasaportu çalışma olacak 5-mayıs sonuna aşılama bitecekti
0,rasyoları pahalı şirket özsermayesi eksi durumda son çeyrekte güzel yazdı pandemi sebebi patlayan satışlardan devamı gelmesi lazım
-1,2019 temmuzda kpssye çalışmaya karar veren öğretmen adayı pandemi nedeniyle 2020 eylülde girebildiği sınavda türkiye göreve erken 2021 yılının eylül ayında başlayack2 yılda psikolojisinin aldığı tahmin edilemez düzey eğitim verecek
-1,hayallerimizi yıkıcaksın zaman varken iptal lütfen buralara kolay gelmedik tweet gördüm başka ülkeden demişlerki uğraşsak korona olmasa iptal ederlerdi
-1,1347 yılında kara veba çıktı 6 yıl sürdüi̇laç aşı ciddi tedavi yoko dönem sular mikropludiye insanlarbanyo yapmıyordubakın dönem avrupada insanlar banyo yapmadı öldülermikroptan bunarağmen 200milyon insan öldü12 dünyanüfusu zamanlar
-1,yeminle yönetim taraftar hakem kalem demesin erol içimizdeki düşman içimizdeki trabzonlu içimizdeki corona
-1,son 24 saatte korona virüsten 65 kişi hayatını kaybetti sağlık bakanlığı son 24 saatte 65 kişinin korona virüsten hayatını kaybettiğini 11 187 yeni vaka sayısının açıkladı
-1,aynen millet umurlarında sahte pandemi başlayana akpli idik ailecek şerde hayır varmış gerçekleri gördük akp siyasilerinde aynı yere bağlı anlamış seçecek siyasi olmayınca sonumuz nedir bilemem
-1,yarın sınav okula gidicem belkide corona olacam ailemden ölücem başka aile bişey olacak sorumlusu olacak hesabını verecek ogrencilerolmekistemiyor
-1,gebzede canpazarı dönmesin mahkumlar covid korona salgınına savunmasız hijyen sağlıklı beslenme
-1,başınız sağolsuncok üzüldümbenim virüs hakkında düşündüğüm açıkça anlatmışhatta yaşamışsınızeniştenize yazık olmuşpandemi yalanı bittiğinde otopsi yaptırın derimbende virüsün öldürdüğüne asla inanmıyorum
-1,covid-19 salgını almıyor hemen psikolojik etkileniyor salgını etmenin iyi yolu hala tedbirleri eksiksiz uygulamak lütfen di̇kkat
-1,ülkenin yanından ankaraya milyonluk yürüyüş gerekiyor corona dikkate alınarak şehirde kadın mitingi demokrasi yanlılarının beraberliğinde tek slogan tek dövizli tek flamalı
-1,valla pandemi olmasa taraftar içeride beşiktaş'a 3 tane atarız diyeceğim zor şampiyonluk şansımızın düşünüyorum beşiktaş saatten sonra kolay kolay bırakmaz
-1,yalan 1 aaah bay kemal bedava aşı veriyorlarsa getirde görelim neymiş efendim türkiye aşıyı bedava vermiş neremizle gülsek haftanın yalanları
-1,dramatik durum ali erbaşın hali önce okuyacakları dualarla korona virüsü edeceklerini söyledikten sonra şimdi korona virüsten kurtulması i̇çin herkesten dualar bekliyorçarenin duada olmadığınıilaç tedavi olabileceğini kabul etmeyecek galiba
-1,kısaca bakan bey beceremedik şimdi sıvışmak suçu birilerine atalım uygun kişi kılıçdaroğlu düşünmüş olmalı başka izahı
-1,önlem maske mesafe aşı hijyen korumaz koruyan temiz hava bol oksijen sağlıklı beslenmek vitamini moral bağışıklığı güçlendirmek yetereve kapanmak korkutulmak maske mesafe hijyen altında kimyasallar
-1,ağaç maske açmış korona biteceeeek gönül çileden vaz geçecek gönül çileeeden vaz geçecek gerçekten asla kurgu değildir korona devam ettirin
-1,eskiden tür yabancı güzellemeleri inandırıcı olurdu artık “onlar eylerse güzel olalım” türü türk’ün türk’ü kötüleme devri bitti i̇ngiltere’de covid’den ölüm vakası 158 london ankara turkey
1,i̇stihdam beraberinde verimi getirir pandemi sürecinde nefes tapu kadastro‘da istihdam edilmek 1500 atama istiyoruz emlakveemlakyönetimi
-1,sınav corona ölmek hiçbiri umrumda pis hırs yaptım açıklama lazım kullanacağız haberiniz insan yerinde koyun azıcık maymun oynamayın öğrencilerölmekistemiyor
-1,pandemi sürecinin yıpratıcı psikolojisi kişisel meselelerimin getirdiği sonuç kolaycı yargısına kapılmayın lütfen
-1,ehli̇yet affi covid ortamında toplutaşimada ailemiz çocuklarımız ri̇sk altinda cana mala zarar vermemi̇şlere ehliyettesürecezasj si̇li̇nsi̇n süre cezaları silinsin araç kullanarak ekmeğini kazananlar i̇şsi̇z
-1,öğrencilerölmesin etiketiyle atilan tweette bilmedigimiz konulardan sinava giricez yazmasi sizce komik degil gercekten korona yuzunden istemiyorlar sinava girmek sinavlariptalolmasin
1,sizleri türkiye'nin genç şehri şanlıurfa'mızda ağırlamak yüzyüze buluşup muhabbet etmek oldukça etkili keyifli olacaktır yakın zamanda yüzyüze buluşmak dileğiyle teşekkürler
-1,pandemi süreci halde öyleyse pandemi sonrasını tahmin rahatsız şimdi anlıyormusunuz
-1,sınav+liseliler= tehlike + alınmayan verim= ziya + liseliler = nefret+pazartesi =korona+ sınav =ölüm = kirmizi hari̇ta 2dk hayatımızı özetledim oegrencilerolmekistemiyor
-1,artık eşyanın yenisini almak yeni insanlar tanımak vs haddinden fazla geriyo tıpta pandemi kaynaklı sjsjajdnsn
-1,saatlik 6milyon liseli bazıları online eğitime ulaşamamış dışarı çıkacak büyük çoğunluğu toplu taşıma kullanacak kapalı alanlara girecekler kişinin ailesi ölecek kişi corona olacak düşün
-1,salginda toplutaşima kullanmak zorunda kaliyoruz covid19 ri̇ski̇ altindayiz mesleği̇ şoförlük olanlar i̇şsi̇z ehliyettesürecezası si̇li̇nsi̇n ehli̇yetler i̇ade edi̇lsi̇n i̇ i̇ i̇ sn saygilarimizla
1,pandemi kısıtlamalarının yarattığı büyük değişiklik artık nonfiction kitaplar okuyabilmem
1,konser güzeldi anlatamam duygulandım eğlendimbir kere iyi bts dedim jimin'in ağlamasına dayanamadım ağladımumarım önce pandemi süreci sona erer çocuklar konserlerine devam edebilirler mapofthesoulone
-1,tam 4 gün sonra gün onunla ilk karşılaşmamız uzaktan adını duysakta ilk yakın temasımız heyecan korku anlatamam hele ilk günler kaçamak bakışlar napacağımızı bilememeler evet evet doğru tahmin ettiniz covid 19 ilk vaka
-1,korona virüs vakalarındaki artışın nedeni lokanta kafelerin açılmış yüksek katılımlı törenler tartışıldı törenlere katılan isimlerden ali erbaş'ın testi pozitif çıktı peki erbaş nerelere gitti
1,i̇stihdam beraberinde verimi getirir pandemi sürecinde nefes tapu kadastro‘da istihdam edilmek 1500 atama istiyoruz tapukadastroya emlakyönetimi emlakveemlakyönetimi
-1,3⃣ insanların evlerine çekilmesinden covid harici nedenlerden ölenlerin azalmış olabileceği fazla ölüm hesabıyla tespit edebilmek mümkün ölüm nedenleri bilindiğinde anlayabiliriz bakanlık belediye açıklıyor
-1,dünyayı saran covid 19 salgını ülkeler mücadelemizi sürdürüyoruz maske mesafe hijyen kurallarına uymak mücadelenin esasını oluşturmaktadır kktc halkı salgını hepbirlikte aşacağız inancım tamdır bi̇rli̇kte başaracağiz
-1,artık covid ölümlerinden intihar vakalarınıcinnet geçirenlerikarısınıçoluk çocuğunu öldürenleri duyacağız yasaklar devam süreceçocukları evde tablete mahkum ederekyaşlıları kısıtlayarakinsanların işlerini açtırmayarak büyük felaketler gelmekte
-1,sayın bakanım cezayir akciğer tutulumu türk vatandaşı covid 19 nedeniyle imkanları yetersiz hastanede yatıyor türkiye ambulans uçak getirilmesi mümkünmüdür
-1,yahu milli eğitimdekilere öncelik verildiğini özel okullarda öncelik olmadığını diyorsunbende milli eğitim deliler aşı olanı görmedim dedim
1,pandemi olmayacaktı cuma günü meydanlar sultanahmetten ayasofyacamii cem mahşeri cemaat görecekti bunada şükür
-1,15 yaşında şeker hastası korona olursam bünyem zor kaldırırsesimizi duyurmaya çalışmamızın nedeni kötü alırız korkusu korkusu öğrencilerölmekistemiyor
-1,durmdan şikayetçi fakat pandemi döneminde bulamam korkusundan sesini çıkaramıyor şirket iyi kullanıyor işinize gelmiyosa çıkın kapı orda diyorlar fazla fazla caliştiriyorlar üstüne laf söyleyip moral bozup gidiyorlar
-1,alooooo kadinlar çocuklar sokak ortasında tacize uğruyor öldürülüyor diyorsunuz alti ustu sınava gireceksiniz tak maskesini git hic disari çıkmıyorsunuz korona varken üniversite sinavina girdik sinir oluyorum gundur aptal aptal seyler paylaşıysunuz
-1,sayın bakanım parti kongreleri olacak sayın halil erdemir’e ilettim cuma ankara’da gayet uygun şekilde pandemi kurallarına uygun ataması yapılmayan öğretmenler olacak bilginize
-1,yav aynı salaklar ücretsiz aşı aşı ücretsiz önerge vermişlerdi bahsettiğin önergeyi verenlerin partilerinde tacizden tecavüzden kadına şiddetten geçilmiyor aralar
-1,salak misin amk 293929 kisilik sinifta sinav olcaz korona olmayalim istiyoruz calismakla alakasi kardesin siktirsin gitsin siktir git allahim
0,aşılama başlayalı 50 günde 93 aşı yapıldı bakan günde 1 aşı yaparız dedi 50 aşı gerekiyordu normalleşme hamasetle aşı
-1,neyse devam ediyorum gerçekten yahudileri unorthodox dizisinden ibaret sanıyorsanız yanılıyorsunuz diziler reyting amaçlı yapılırlar illa öğrenmek istiyorsanız tarihini kültürünü araştırın pandemi bittiğin gidip kendiu gözlerinizle görün yahudi tarihi muh
1,pandemi bitsin artık saatler sahil arkadaşlarımızla oturup sohbet etsek mis
-1,uzaktan eğitim desen sikiyim aşkını aile problemleri löps pandemi sürecindeki yıpranmalar topluca yalnızlaşma topluluk depresyonda olmamız i̇ptal olmasi i̇çi̇n yeteri̇nce fazla sebep sayabi̇ldi̇ysem mutlu öğrencilerölmekistemiyor
-1,insanlara grip olduklarında ellerine kanı pihtilastiran ilaclar verip ilk gun 16 adet ilaçları dayasalardi icin zmn günde 100 ölüm olurdu beyefendi merak etmeyincorona evde ölen insan duydunuz hic olenlerin hastanede ölüyor
1,pandemi biter bitmez acılan ilk mekanda ilk konserdeyim kimin cıktıgının önemi
1,i̇stiklal caddesi tünel güzel düzenleme yapılmış pandemi sonrası güzel toplaşma mekanı olabilir
-1,mecnun otyakmaz adalet bağıranların istedikleri dirseğe kafa attı komik cümle kuranlar bugün tokat dirsek atmak algı yaptılar kendilerini olmuş yere atıyorlar dedikleri oyuncuları merak hayretler içerisindeyiz
-1,çocuklar kariyerlerinin sektörün zirvesini yaşıyolar denk geldiği döneme bak pandemi online türlü ortalığı yıkacaklar şüphem grammyde solo performans atmosferini gidip yaşamalarını isterdim btsatgrammys btsgrammys grammys
-1,haksızlık mardin'de insanlar korona hastaneye gitmiyorlar sonra mardin'in vaka sayısı düşük zannedin mardin'de baya öğrencilerölmekistemiyor
-1,yapmamizi istiyorsunuz peki size 10 zamane araçla mektup yazdık anlamadız yazdık eğitim göremeyen kardeşlerimiz korona kol gezerken eve götüreceğimiz ölüm tane mektup yazmamız gerek elektronik mektup bakanım
-1,yaklaşık 15 yıldan sonra yarın sınav yapıp kağıt okuyacağım işallah ağlamam tabii corona falan olmam malum aşı olmadıkta
-1,pandemi döneminde ögretmen ihtiyaci arttı ikinci dönem zümrem aramıza katılır heyecanla beklerken 155 kontenjan büyük hayal kırıklığı sosyalbilgileresahipcıkalım
-1,bence insanlar özel okullara ton para verdi sonra corona yüzünden okula gidemedi şimdi özel okula gidenler soruları veriyor böylelikle özel okula gidenkerin parasın boşa gitmemiş özel okulu bakandan para dışında başka beklemem
-1,gevşetilen kısıtlamalara insanımız esnafımız tekrar kapanacağız diyerek işin cılkını çıkartıyorlar covid tehlikesini hala ciddiye almıyor alamıyoruz maalesef
-1,pandemi döneminde kadın gazeteci evden çalışma olumsuz etkiledi sağlık sorunları arttı
-1,sayın bakanım başta corona çıktığında sınav yapmayacağınız konusunda açıklama yapmıştunuz sözünüzün mühürlü sanıyordumk öğrencilerölmekistemiyor
-1,avmlerde yüzlerce insan kapalı ortamda kafeleri resturantları soylemıyorum içerisi tıklım tıklım gençlerle dolu gezerken korona sınava gelince
-1,oslo hala kapalı norveç’in geri kalanında önümüzdeki hafta tedbirlerin artmasi bekleniyor 7 mart norveç 2130 türkiye 2330 radyoda programdan sonra konuşmanın metnini aşağıda bulabilirsiniz
-1,veli yüze vermediğiniz eğitimin yüze yüze sınavını akılla hakla istiyorsunuz eğitim lise sınav öğrencilerölmekistemiyor ziyaselcuk turkey covid19
-1,yoruldum buralar size emanet gardaşlarım allah'a emanet olun covid testimiz pozitif çıkınca hastanede buluşuruz hepinizle öğrencilerölmekistemiyor
1,pandemi bitsin evlencem
-1,sayın bakanın babam 70 yaşında aşı yapıldı 10gün aşıdan sonra beyin damarı tıkandı aşıdan olabilimi bilgi verebilirmisiniz
-1,medyanın herşeyi coronaya bağlamasıyla i̇roniyi anlamayan yığınla insan yorum yapmış ülkenin durumu vahim görünüyor maske aşı çip çanak anten takalım deseler taktıracak yığınla insan çıkar
-1,sayın vekilim bedelli başvurusunu iptal ettik şuan tecilliyiz ikinci hakkımız pandemi şartları mecbur kaldık
-1,ehliyettesürecezası si̇li̇nerek ehli̇yet affi i̇sti̇yoruz ehli̇yet gerekti̇ren meslekte çalişanlar i̇şsi̇z
-1,65 günde 67 kadın öldürüldü tecavüzleri dayakları sözlü tacizleri söylemiyoruz korona'dan hızlı büyüyen tehlike kadinasiddetehayir 8martdunyakadinlargunu
-1,söylemeden edemiycem sağlık bakanımız sayın iftira atmışsın bedava aşi veriyo dünya aşı kuyruğuna girmiş bedelsiz aşı versindi yalan söyledi̇n kemal bey yalan bağimliliğin olacak
-1,gezmek isteyenden evde sırf büyükleri oturan markete giden çocuklar kağıt parçası kalabalıklara sokulucak eve corona taşıyıp annesinin babasının katili olacak mantıklı düşün evde boşuna durduk yarın şeye başa dönecek
-1,fatih 67 yaşındayım ilk doz aşıyı aile hekimliğinde oldum 2doz aşı aile hekimliğinden randevu alamadım özel hastaneden randevu bulabildim fakat 2dozu 35 gün sonra olabileceğim sakıncası
-1,yılbaşında yasak sınavlar yapılıcak sınavlar covid geçirmezmi saçmalık anlamadığımız şeylerden sınav olacağız ailelerimizi tehlikeye atmak istemiyoruz öğrencilerölmekistemiyor
-1,maşallah 15m öğrenci ölümle burun buruna kimsenin umrunda sonra vakalar yüksek gelişemiyoruz öğrencinin covid olmasını binlerce kişiye bulaştırmasını umursamıyorsun eyy ziya selçuk istifaetziyaselçuk oegrencilerolmekistemiyor
-1,aşılama hızı gittikçe düşüyoryeni risk gruplarına aşı randevusu açılmıyoraşı strateji yokbilimsel salgın yönetimi yokaşı bekleyen milyonlar varaşı sağlık çalışanları varaşılamayı yavaşlatan bakanlık vargüven vermeyen yönetim var”ifadeleri kullanıldı
-1,cumartesi işler zamanında hafta kapatacaklardı insanlara destek vereceklerdi zararla biterdi artık bitmez cumartesi kalsa zaman
1,yarınki yemek malzemelerini pişirmeye hazır getirip dolaba koydum yemek olacak eti terbiyeledim oda dolapta dinlemede evi silip süpürdüm pandemi bitsin sitede altın günleri başlatıcam
